0x9f87 1 XXX....XXXXXX..X, 10 bits, 2 clusters
0x9f88 1 ...X...XXXXXX..X, 8 bits, 3 clusters
0x9f89 1 X..X...XXXXXX..X, 9 bits, 3 clusters
0x9f8c 1 ..XX...XXXXXX..X, 9 bits, 3 clusters
0x9f8f 1 XXXX...XXXXXX..X, 11 bits, 2 clusters
0x9f90 1 ....X..XXXXXX..X, 8 bits, 3 clusters
0x9f91 1 X...X..XXXXXX..X, 9 bits, 3 clusters
0x9f93 1 XX..X..XXXXXX..X, 10 bits, 3 clusters
0x9f98 1 ...XX..XXXXXX..X, 9 bits, 3 clusters
0x9f99 1 X..XX..XXXXXX..X, 10 bits, 3 clusters
0x9f9c 1 ..XXX..XXXXXX..X, 10 bits, 3 clusters
0x9f9f 1 XXXXX..XXXXXX..X, 12 bits, 2 clusters
0x9fc0 1 ......XXXXXXX..X, 8 bits, 2 clusters
0x9fc1 1 X.....XXXXXXX..X, 9 bits, 2 clusters
0x9fc3 1 XX....XXXXXXX..X, 10 bits, 2 clusters
0x9fc4 1 ..X...XXXXXXX..X, 9 bits, 3 clusters
0x9fc7 1 XXX...XXXXXXX..X, 11 bits, 2 clusters
0x9fc8 1 ...X..XXXXXXX..X, 9 bits, 3 clusters
0x9fc9 1 X..X..XXXXXXX..X, 10 bits, 3 clusters
0x9fcc 1 ..XX..XXXXXXX..X, 10 bits, 3 clusters
0x9fcf 1 XXXX..XXXXXXX..X, 12 bits, 2 clusters
0x9fe0 1 .....XXXXXXXX..X, 9 bits, 2 clusters
0x9fe1 1 X....XXXXXXXX..X, 10 bits, 2 clusters
0x9fe3 1 XX...XXXXXXXX..X, 11 bits, 2 clusters
0x9fe4 1 ..X..XXXXXXXX..X, 10 bits, 3 clusters
0x9fe7 1 XXX..XXXXXXXX..X, 12 bits, 2 clusters
0x9ff0 1 ....XXXXXXXXX..X, 10 bits, 2 clusters
0x9ff1 1 X...XXXXXXXXX..X, 11 bits, 2 clusters
0x9ff3 1 XX..XXXXXXXXX..X, 12 bits, 2 clusters
0x9ff8 1 ...XXXXXXXXXX..X, 11 bits, 2 clusters
0x9ff9 1 X..XXXXXXXXXX..X, 12 bits, 2 clusters
0x9ffc 1 ..XXXXXXXXXXX..X, 12 bits, 2 clusters
0xc004 1 ..X...........XX, 3 bits, 2 clusters
0xc008 1 ...X..........XX, 3 bits, 2 clusters
0xc009 1 X..X..........XX, 4 bits, 2 clusters
0xc00c 1 ..XX..........XX, 4 bits, 2 clusters
0xc010 1 ....X.........XX, 3 bits, 2 clusters
0xc011 1 X...X.........XX, 4 bits, 2 clusters
0xc013 1 XX..X.........XX, 5 bits, 2 clusters
0xc018 1 ...XX.........XX, 4 bits, 2 clusters
0xc019 1 X..XX.........XX, 5 bits, 2 clusters
0xc01c 1 ..XXX.........XX, 5 bits, 2 clusters
0xc020 1 .....X........XX, 3 bits, 2 clusters
0xc021 1 X....X........XX, 4 bits, 2 clusters
0xc023 1 XX...X........XX, 5 bits, 2 clusters
0xc024 1 ..X..X........XX, 4 bits, 3 clusters
0xc027 1 XXX..X........XX, 6 bits, 2 clusters
0xc030 1 ....XX........XX, 4 bits, 2 clusters
0xc031 1 X...XX........XX, 5 bits, 2 clusters
0xc033 1 XX..XX........XX, 6 bits, 2 clusters
0xc038 1 ...XXX........XX, 5 bits, 2 clusters
0xc039 1 X..XXX........XX, 6 bits, 2 clusters
0xc03c 1 ..XXXX........XX, 6 bits, 2 clusters
0xc040 1 ......X.......XX, 3 bits, 2 clusters
0xc041 1 X.....X.......XX, 4 bits, 2 clusters
0xc043 1 XX....X.......XX, 5 bits, 2 clusters
0xc044 1 ..X...X.......XX, 4 bits, 3 clusters
0xc047 1 XXX...X.......XX, 6 bits, 2 clusters
0xc048 1 ...X..X.......XX, 4 bits, 3 clusters
0xc049 1 X..X..X.......XX, 5 bits, 3 clusters
0xc04c 1 ..XX..X.......XX, 5 bits, 3 clusters
0xc04f 1 XXXX..X.......XX, 7 bits, 2 clusters
0xc060 1 .....XX.......XX, 4 bits, 2 clusters
0xc061 1 X....XX.......XX, 5 bits, 2 clusters
0xc063 1 XX...XX.......XX, 6 bits, 2 clusters
0xc064 1 ..X..XX.......XX, 5 bits, 3 clusters
0xc067 1 XXX..XX.......XX, 7 bits, 2 clusters
0xc070 1 ....XXX.......XX, 5 bits, 2 clusters
0xc071 1 X...XXX.......XX, 6 bits, 2 clusters
0xc073 1 XX..XXX.......XX, 7 bits, 2 clusters
0xc078 1 ...XXXX.......XX, 6 bits, 2 clusters
0xc079 1 X..XXXX.......XX, 7 bits, 2 clusters
0xc07c 1 ..XXXXX.......XX, 7 bits, 2 clusters
0xc080 1 .......X......XX, 3 bits, 2 clusters
0xc081 1 X......X......XX, 4 bits, 2 clusters
0xc083 1 XX.....X......XX, 5 bits, 2 clusters
0xc084 1 ..X....X......XX, 4 bits, 3 clusters
0xc087 1 XXX....X......XX, 6 bits, 2 clusters
0xc088 1 ...X...X......XX, 4 bits, 3 clusters
0xc089 1 X..X...X......XX, 5 bits, 3 clusters
0xc08c 1 ..XX...X......XX, 5 bits, 3 clusters
0xc08f 1 XXXX...X......XX, 7 bits, 2 clusters
0xc090 1 ....X..X......XX, 4 bits, 3 clusters
0xc091 1 X...X..X......XX, 5 bits, 3 clusters
0xc093 1 XX..X..X......XX, 6 bits, 3 clusters
0xc098 1 ...XX..X......XX, 5 bits, 3 clusters
0xc099 1 X..XX..X......XX, 6 bits, 3 clusters
0xc09c 1 ..XXX..X......XX, 6 bits, 3 clusters
0xc09f 1 XXXXX..X......XX, 8 bits, 2 clusters
0xc0c0 1 ......XX......XX, 4 bits, 2 clusters
0xc0c1 1 X.....XX......XX, 5 bits, 2 clusters
0xc0c3 1 XX....XX......XX, 6 bits, 2 clusters
0xc0c4 1 ..X...XX......XX, 5 bits, 3 clusters
0xc0c7 1 XXX...XX......XX, 7 bits, 2 clusters
0xc0c8 1 ...X..XX......XX, 5 bits, 3 clusters
0xc0c9 1 X..X..XX......XX, 6 bits, 3 clusters
0xc0cc 1 ..XX..XX......XX, 6 bits, 3 clusters
0xc0cf 1 XXXX..XX......XX, 8 bits, 2 clusters
0xc0e0 1 .....XXX......XX, 5 bits, 2 clusters
0xc0e1 1 X....XXX......XX, 6 bits, 2 clusters
0xc0e3 1 XX...XXX......XX, 7 bits, 2 clusters
0xc0e4 1 ..X..XXX......XX, 6 bits, 3 clusters
0xc0e7 1 XXX..XXX......XX, 8 bits, 2 clusters
0xc0f0 1 ....XXXX......XX, 6 bits, 2 clusters
0xc0f1 1 X...XXXX......XX, 7 bits, 2 clusters
0xc0f3 1 XX..XXXX......XX, 8 bits, 2 clusters
0xc0f8 1 ...XXXXX......XX, 7 bits, 2 clusters
0xc0f9 1 X..XXXXX......XX, 8 bits, 2 clusters
0xc0fc 1 ..XXXXXX......XX, 8 bits, 2 clusters
0xc100 1 ........X.....XX, 3 bits, 2 clusters
0xc101 1 X.......X.....XX, 4 bits, 2 clusters
0xc103 1 XX......X.....XX, 5 bits, 2 clusters
0xc104 1 ..X.....X.....XX, 4 bits, 3 clusters
0xc107 1 XXX.....X.....XX, 6 bits, 2 clusters
0xc108 1 ...X....X.....XX, 4 bits, 3 clusters
0xc109 1 X..X....X.....XX, 5 bits, 3 clusters
0xc10c 1 ..XX....X.....XX, 5 bits, 3 clusters
0xc10f 1 XXXX....X.....XX, 7 bits, 2 clusters
0xc110 1 ....X...X.....XX, 4 bits, 3 clusters
0xc111 1 X...X...X.....XX, 5 bits, 3 clusters
0xc113 1 XX..X...X.....XX, 6 bits, 3 clusters
0xc118 1 ...XX...X.....XX, 5 bits, 3 clusters
0xc119 1 X..XX...X.....XX, 6 bits, 3 clusters
0xc11c 1 ..XXX...X.....XX, 6 bits, 3 clusters
0xc11f 1 XXXXX...X.....XX, 8 bits, 2 clusters
0xc120 1 .....X..X.....XX, 4 bits, 3 clusters
0xc121 1 X....X..X.....XX, 5 bits, 3 clusters
0xc123 1 XX...X..X.....XX, 6 bits, 3 clusters
0xc124 1 ..X..X..X.....XX, 5 bits, 4 clusters
0xc127 1 XXX..X..X.....XX, 7 bits, 3 clusters
0xc130 1 ....XX..X.....XX, 5 bits, 3 clusters
0xc131 1 X...XX..X.....XX, 6 bits, 3 clusters
0xc133 1 XX..XX..X.....XX, 7 bits, 3 clusters
0xc138 1 ...XXX..X.....XX, 6 bits, 3 clusters
0xc139 1 X..XXX..X.....XX, 7 bits, 3 clusters
0xc13c 1 ..XXXX..X.....XX, 7 bits, 3 clusters
0xc13f 1 XXXXXX..X.....XX, 9 bits, 2 clusters
0xc180 1 .......XX.....XX, 4 bits, 2 clusters
0xc181 1 X......XX.....XX, 5 bits, 2 clusters
0xc183 1 XX.....XX.....XX, 6 bits, 2 clusters
0xc184 1 ..X....XX.....XX, 5 bits, 3 clusters
0xc187 1 XXX....XX.....XX, 7 bits, 2 clusters
0xc188 1 ...X...XX.....XX, 5 bits, 3 clusters
0xc189 1 X..X...XX.....XX, 6 bits, 3 clusters
0xc18c 1 ..XX...XX.....XX, 6 bits, 3 clusters
0xc18f 1 XXXX...XX.....XX, 8 bits, 2 clusters
0xc190 1 ....X..XX.....XX, 5 bits, 3 clusters
0xc191 1 X...X..XX.....XX, 6 bits, 3 clusters
0xc193 1 XX..X..XX.....XX, 7 bits, 3 clusters
0xc198 1 ...XX..XX.....XX, 6 bits, 3 clusters
0xc199 1 X..XX..XX.....XX, 7 bits, 3 clusters
0xc19c 1 ..XXX..XX.....XX, 7 bits, 3 clusters
0xc19f 1 XXXXX..XX.....XX, 9 bits, 2 clusters
0xc1c0 1 ......XXX.....XX, 5 bits, 2 clusters
0xc1c1 1 X.....XXX.....XX, 6 bits, 2 clusters
0xc1c3 1 XX....XXX.....XX, 7 bits, 2 clusters
0xc1c4 1 ..X...XXX.....XX, 6 bits, 3 clusters
0xc1c7 1 XXX...XXX.....XX, 8 bits, 2 clusters
0xc1c8 1 ...X..XXX.....XX, 6 bits, 3 clusters
0xc1c9 1 X..X..XXX.....XX, 7 bits, 3 clusters
0xc1cc 1 ..XX..XXX.....XX, 7 bits, 3 clusters
0xc1cf 1 XXXX..XXX.....XX, 9 bits, 2 clusters
0xc1e0 1 .....XXXX.....XX, 6 bits, 2 clusters
0xc1e1 1 X....XXXX.....XX, 7 bits, 2 clusters
0xc1e3 1 XX...XXXX.....XX, 8 bits, 2 clusters
0xc1e4 1 ..X..XXXX.....XX, 7 bits, 3 clusters
0xc1e7 1 XXX..XXXX.....XX, 9 bits, 2 clusters
0xc1f0 1 ....XXXXX.....XX, 7 bits, 2 clusters
0xc1f1 1 X...XXXXX.....XX, 8 bits, 2 clusters
0xc1f3 1 XX..XXXXX.....XX, 9 bits, 2 clusters
0xc1f8 1 ...XXXXXX.....XX, 8 bits, 2 clusters
0xc1f9 1 X..XXXXXX.....XX, 9 bits, 2 clusters
0xc1fc 1 ..XXXXXXX.....XX, 9 bits, 2 clusters
0xc200 1 .........X....XX, 3 bits, 2 clusters
0xc201 1 X........X....XX, 4 bits, 2 clusters
0xc203 1 XX.......X....XX, 5 bits, 2 clusters
0xc204 1 ..X......X....XX, 4 bits, 3 clusters
0xc207 1 XXX......X....XX, 6 bits, 2 clusters
0xc208 1 ...X.....X....XX, 4 bits, 3 clusters
0xc209 1 X..X.....X....XX, 5 bits, 3 clusters
0xc20c 1 ..XX.....X....XX, 5 bits, 3 clusters
0xc20f 1 XXXX.....X....XX, 7 bits, 2 clusters
0xc210 1 ....X....X....XX, 4 bits, 3 clusters
0xc211 1 X...X....X....XX, 5 bits, 3 clusters
0xc213 1 XX..X....X....XX, 6 bits, 3 clusters
0xc218 1 ...XX....X....XX, 5 bits, 3 clusters
0xc219 1 X..XX....X....XX, 6 bits, 3 clusters
0xc21c 1 ..XXX....X....XX, 6 bits, 3 clusters
0xc21f 1 XXXXX....X....XX, 8 bits, 2 clusters
0xc220 1 .....X...X....XX, 4 bits, 3 clusters
0xc221 1 X....X...X....XX, 5 bits, 3 clusters
0xc223 1 XX...X...X....XX, 6 bits, 3 clusters
0xc224 1 ..X..X...X....XX, 5 bits, 4 clusters
0xc227 1 XXX..X...X....XX, 7 bits, 3 clusters
0xc230 1 ....XX...X....XX, 5 bits, 3 clusters
0xc231 1 X...XX...X....XX, 6 bits, 3 clusters
0xc233 1 XX..XX...X....XX, 7 bits, 3 clusters
0xc238 1 ...XXX...X....XX, 6 bits, 3 clusters
0xc239 1 X..XXX...X....XX, 7 bits, 3 clusters
0xc23c 1 ..XXXX...X....XX, 7 bits, 3 clusters
0xc23f 1 XXXXXX...X....XX, 9 bits, 2 clusters
0xc240 1 ......X..X....XX, 4 bits, 3 clusters
0xc241 1 X.....X..X....XX, 5 bits, 3 clusters
0xc243 1 XX....X..X....XX, 6 bits, 3 clusters
0xc244 1 ..X...X..X....XX, 5 bits, 4 clusters
0xc247 1 XXX...X..X....XX, 7 bits, 3 clusters
0xc248 1 ...X..X..X....XX, 5 bits, 4 clusters
0xc249 1 X..X..X..X....XX, 6 bits, 4 clusters
0xc24c 1 ..XX..X..X....XX, 6 bits, 4 clusters
0xc24f 1 XXXX..X..X....XX, 8 bits, 3 clusters
0xc260 1 .....XX..X....XX, 5 bits, 3 clusters
0xc261 1 X....XX..X....XX, 6 bits, 3 clusters
0xc263 1 XX...XX..X....XX, 7 bits, 3 clusters
0xc264 1 ..X..XX..X....XX, 6 bits, 4 clusters
0xc267 1 XXX..XX..X....XX, 8 bits, 3 clusters
0xc270 1 ....XXX..X....XX, 6 bits, 3 clusters
0xc271 1 X...XXX..X....XX, 7 bits, 3 clusters
0xc273 1 XX..XXX..X....XX, 8 bits, 3 clusters
0xc278 1 ...XXXX..X....XX, 7 bits, 3 clusters
0xc279 1 X..XXXX..X....XX, 8 bits, 3 clusters
0xc27c 1 ..XXXXX..X....XX, 8 bits, 3 clusters
0xc27f 1 XXXXXXX..X....XX, 10 bits, 2 clusters
0xc300 1 ........XX....XX, 4 bits, 2 clusters
0xc301 1 X.......XX....XX, 5 bits, 2 clusters
0xc303 1 XX......XX....XX, 6 bits, 2 clusters
0xc304 1 ..X.....XX....XX, 5 bits, 3 clusters
0xc307 1 XXX.....XX....XX, 7 bits, 2 clusters
0xc308 1 ...X....XX....XX, 5 bits, 3 clusters
0xc309 1 X..X....XX....XX, 6 bits, 3 clusters
0xc30c 1 ..XX....XX....XX, 6 bits, 3 clusters
0xc30f 1 XXXX....XX....XX, 8 bits, 2 clusters
0xc310 1 ....X...XX....XX, 5 bits, 3 clusters
0xc311 1 X...X...XX....XX, 6 bits, 3 clusters
0xc313 1 XX..X...XX....XX, 7 bits, 3 clusters
0xc318 1 ...XX...XX....XX, 6 bits, 3 clusters
0xc319 1 X..XX...XX....XX, 7 bits, 3 clusters
0xc31c 1 ..XXX...XX....XX, 7 bits, 3 clusters
0xc31f 1 XXXXX...XX....XX, 9 bits, 2 clusters
0xc320 1 .....X..XX....XX, 5 bits, 3 clusters
0xc321 1 X....X..XX....XX, 6 bits, 3 clusters
0xc323 1 XX...X..XX....XX, 7 bits, 3 clusters
0xc324 1 ..X..X..XX....XX, 6 bits, 4 clusters
0xc327 1 XXX..X..XX....XX, 8 bits, 3 clusters
0xc330 1 ....XX..XX....XX, 6 bits, 3 clusters
0xc331 1 X...XX..XX....XX, 7 bits, 3 clusters
0xc333 1 XX..XX..XX....XX, 8 bits, 3 clusters
0xc338 1 ...XXX..XX....XX, 7 bits, 3 clusters
0xc339 1 X..XXX..XX....XX, 8 bits, 3 clusters
0xc33c 1 ..XXXX..XX....XX, 8 bits, 3 clusters
0xc33f 1 XXXXXX..XX....XX, 10 bits, 2 clusters
0xc380 1 .......XXX....XX, 5 bits, 2 clusters
0xc381 1 X......XXX....XX, 6 bits, 2 clusters
0xc383 1 XX.....XXX....XX, 7 bits, 2 clusters
0xc384 1 ..X....XXX....XX, 6 bits, 3 clusters
0xc387 1 XXX....XXX....XX, 8 bits, 2 clusters
0xc388 1 ...X...XXX....XX, 6 bits, 3 clusters
0xc389 1 X..X...XXX....XX, 7 bits, 3 clusters
0xc38c 1 ..XX...XXX....XX, 7 bits, 3 clusters
0xc38f 1 XXXX...XXX....XX, 9 bits, 2 clusters
0xc390 1 ....X..XXX....XX, 6 bits, 3 clusters
0xc391 1 X...X..XXX....XX, 7 bits, 3 clusters
0xc393 1 XX..X..XXX....XX, 8 bits, 3 clusters
0xc398 1 ...XX..XXX....XX, 7 bits, 3 clusters
0xc399 1 X..XX..XXX....XX, 8 bits, 3 clusters
0xc39c 1 ..XXX..XXX....XX, 8 bits, 3 clusters
0xc39f 1 XXXXX..XXX....XX, 10 bits, 2 clusters
0xc3c0 1 ......XXXX....XX, 6 bits, 2 clusters
0xc3c1 1 X.....XXXX....XX, 7 bits, 2 clusters
0xc3c3 1 XX....XXXX....XX, 8 bits, 2 clusters
0xc3c4 1 ..X...XXXX....XX, 7 bits, 3 clusters
0xc3c7 1 XXX...XXXX....XX, 9 bits, 2 clusters
0xc3c8 1 ...X..XXXX....XX, 7 bits, 3 clusters
0xc3c9 1 X..X..XXXX....XX, 8 bits, 3 clusters
0xc3cc 1 ..XX..XXXX....XX, 8 bits, 3 clusters
0xc3cf 1 XXXX..XXXX....XX, 10 bits, 2 clusters
0xc3e0 1 .....XXXXX....XX, 7 bits, 2 clusters
0xc3e1 1 X....XXXXX....XX, 8 bits, 2 clusters
0xc3e3 1 XX...XXXXX....XX, 9 bits, 2 clusters
0xc3e4 1 ..X..XXXXX....XX, 8 bits, 3 clusters
0xc3e7 1 XXX..XXXXX....XX, 10 bits, 2 clusters
0xc3f0 1 ....XXXXXX....XX, 8 bits, 2 clusters
0xc3f1 1 X...XXXXXX....XX, 9 bits, 2 clusters
0xc3f3 1 XX..XXXXXX....XX, 10 bits, 2 clusters
0xc3f8 1 ...XXXXXXX....XX, 9 bits, 2 clusters
0xc3f9 1 X..XXXXXXX....XX, 10 bits, 2 clusters
0xc3fc 1 ..XXXXXXXX....XX, 10 bits, 2 clusters
0xc400 1 ..........X...XX, 3 bits, 2 clusters
0xc401 1 X.........X...XX, 4 bits, 2 clusters
0xc403 1 XX........X...XX, 5 bits, 2 clusters
0xc404 1 ..X.......X...XX, 4 bits, 3 clusters
0xc407 1 XXX.......X...XX, 6 bits, 2 clusters
0xc408 1 ...X......X...XX, 4 bits, 3 clusters
0xc409 1 X..X......X...XX, 5 bits, 3 clusters
0xc40c 1 ..XX......X...XX, 5 bits, 3 clusters
0xc40f 1 XXXX......X...XX, 7 bits, 2 clusters
0xc410 1 ....X.....X...XX, 4 bits, 3 clusters
0xc411 1 X...X.....X...XX, 5 bits, 3 clusters
0xc413 1 XX..X.....X...XX, 6 bits, 3 clusters
0xc418 1 ...XX.....X...XX, 5 bits, 3 clusters
0xc419 1 X..XX.....X...XX, 6 bits, 3 clusters
0xc41c 1 ..XXX.....X...XX, 6 bits, 3 clusters
0xc41f 1 XXXXX.....X...XX, 8 bits, 2 clusters
0xc420 1 .....X....X...XX, 4 bits, 3 clusters
0xc421 1 X....X....X...XX, 5 bits, 3 clusters
0xc423 1 XX...X....X...XX, 6 bits, 3 clusters
0xc424 1 ..X..X....X...XX, 5 bits, 4 clusters
0xc427 1 XXX..X....X...XX, 7 bits, 3 clusters
0xc430 1 ....XX....X...XX, 5 bits, 3 clusters
0xc431 1 X...XX....X...XX, 6 bits, 3 clusters
0xc433 1 XX..XX....X...XX, 7 bits, 3 clusters
0xc438 1 ...XXX....X...XX, 6 bits, 3 clusters
0xc439 1 X..XXX....X...XX, 7 bits, 3 clusters
0xc43c 1 ..XXXX....X...XX, 7 bits, 3 clusters
0xc43f 1 XXXXXX....X...XX, 9 bits, 2 clusters
0xc440 1 ......X...X...XX, 4 bits, 3 clusters
0xc441 1 X.....X...X...XX, 5 bits, 3 clusters
0xc443 1 XX....X...X...XX, 6 bits, 3 clusters
0xc444 1 ..X...X...X...XX, 5 bits, 4 clusters
0xc447 1 XXX...X...X...XX, 7 bits, 3 clusters
0xc448 1 ...X..X...X...XX, 5 bits, 4 clusters
0xc449 1 X..X..X...X...XX, 6 bits, 4 clusters
0xc44c 1 ..XX..X...X...XX, 6 bits, 4 clusters
0xc44f 1 XXXX..X...X...XX, 8 bits, 3 clusters
0xc460 1 .....XX...X...XX, 5 bits, 3 clusters
0xc461 1 X....XX...X...XX, 6 bits, 3 clusters
0xc463 1 XX...XX...X...XX, 7 bits, 3 clusters
0xc464 1 ..X..XX...X...XX, 6 bits, 4 clusters
0xc467 1 XXX..XX...X...XX, 8 bits, 3 clusters
0xc470 1 ....XXX...X...XX, 6 bits, 3 clusters
0xc471 1 X...XXX...X...XX, 7 bits, 3 clusters
0xc473 1 XX..XXX...X...XX, 8 bits, 3 clusters
0xc478 1 ...XXXX...X...XX, 7 bits, 3 clusters
0xc479 1 X..XXXX...X...XX, 8 bits, 3 clusters
0xc47c 1 ..XXXXX...X...XX, 8 bits, 3 clusters
0xc47f 1 XXXXXXX...X...XX, 10 bits, 2 clusters
0xc480 1 .......X..X...XX, 4 bits, 3 clusters
0xc481 1 X......X..X...XX, 5 bits, 3 clusters
0xc483 1 XX.....X..X...XX, 6 bits, 3 clusters
0xc484 1 ..X....X..X...XX, 5 bits, 4 clusters
0xc487 1 XXX....X..X...XX, 7 bits, 3 clusters
0xc488 1 ...X...X..X...XX, 5 bits, 4 clusters
0xc489 1 X..X...X..X...XX, 6 bits, 4 clusters
0xc48c 1 ..XX...X..X...XX, 6 bits, 4 clusters
0xc48f 1 XXXX...X..X...XX, 8 bits, 3 clusters
0xc490 1 ....X..X..X...XX, 5 bits, 4 clusters
0xc491 1 X...X..X..X...XX, 6 bits, 4 clusters
0xc493 1 XX..X..X..X...XX, 7 bits, 4 clusters
0xc498 1 ...XX..X..X...XX, 6 bits, 4 clusters
0xc499 1 X..XX..X..X...XX, 7 bits, 4 clusters
0xc49c 1 ..XXX..X..X...XX, 7 bits, 4 clusters
0xc49f 1 XXXXX..X..X...XX, 9 bits, 3 clusters
0xc4c0 1 ......XX..X...XX, 5 bits, 3 clusters
0xc4c1 1 X.....XX..X...XX, 6 bits, 3 clusters
0xc4c3 1 XX....XX..X...XX, 7 bits, 3 clusters
0xc4c4 1 ..X...XX..X...XX, 6 bits, 4 clusters
0xc4c7 1 XXX...XX..X...XX, 8 bits, 3 clusters
0xc4c8 1 ...X..XX..X...XX, 6 bits, 4 clusters
0xc4c9 1 X..X..XX..X...XX, 7 bits, 4 clusters
0xc4cc 1 ..XX..XX..X...XX, 7 bits, 4 clusters
0xc4cf 1 XXXX..XX..X...XX, 9 bits, 3 clusters
0xc4e0 1 .....XXX..X...XX, 6 bits, 3 clusters
0xc4e1 1 X....XXX..X...XX, 7 bits, 3 clusters
0xc4e3 1 XX...XXX..X...XX, 8 bits, 3 clusters
0xc4e4 1 ..X..XXX..X...XX, 7 bits, 4 clusters
0xc4e7 1 XXX..XXX..X...XX, 9 bits, 3 clusters
0xc4f0 1 ....XXXX..X...XX, 7 bits, 3 clusters
0xc4f1 1 X...XXXX..X...XX, 8 bits, 3 clusters
0xc4f3 1 XX..XXXX..X...XX, 9 bits, 3 clusters
0xc4f8 1 ...XXXXX..X...XX, 8 bits, 3 clusters
0xc4f9 1 X..XXXXX..X...XX, 9 bits, 3 clusters
0xc4fc 1 ..XXXXXX..X...XX, 9 bits, 3 clusters
0xc4ff 1 XXXXXXXX..X...XX, 11 bits, 2 clusters
0xc600 1 .........XX...XX, 4 bits, 2 clusters
0xc601 1 X........XX...XX, 5 bits, 2 clusters
0xc603 1 XX.......XX...XX, 6 bits, 2 clusters
0xc604 1 ..X......XX...XX, 5 bits, 3 clusters
0xc607 1 XXX......XX...XX, 7 bits, 2 clusters
0xc608 1 ...X.....XX...XX, 5 bits, 3 clusters
0xc609 1 X..X.....XX...XX, 6 bits, 3 clusters
0xc60c 1 ..XX.....XX...XX, 6 bits, 3 clusters
0xc60f 1 XXXX.....XX...XX, 8 bits, 2 clusters
0xc610 1 ....X....XX...XX, 5 bits, 3 clusters
0xc611 1 X...X....XX...XX, 6 bits, 3 clusters
0xc613 1 XX..X....XX...XX, 7 bits, 3 clusters
0xc618 1 ...XX....XX...XX, 6 bits, 3 clusters
0xc619 1 X..XX....XX...XX, 7 bits, 3 clusters
0xc61c 1 ..XXX....XX...XX, 7 bits, 3 clusters
0xc61f 1 XXXXX....XX...XX, 9 bits, 2 clusters
0xc620 1 .....X...XX...XX, 5 bits, 3 clusters
0xc621 1 X....X...XX...XX, 6 bits, 3 clusters
0xc623 1 XX...X...XX...XX, 7 bits, 3 clusters
0xc624 1 ..X..X...XX...XX, 6 bits, 4 clusters
0xc627 1 XXX..X...XX...XX, 8 bits, 3 clusters
0xc630 1 ....XX...XX...XX, 6 bits, 3 clusters
0xc631 1 X...XX...XX...XX, 7 bits, 3 clusters
0xc633 1 XX..XX...XX...XX, 8 bits, 3 clusters
0xc638 1 ...XXX...XX...XX, 7 bits, 3 clusters
0xc639 1 X..XXX...XX...XX, 8 bits, 3 clusters
0xc63c 1 ..XXXX...XX...XX, 8 bits, 3 clusters
0xc63f 1 XXXXXX...XX...XX, 10 bits, 2 clusters
0xc640 1 ......X..XX...XX, 5 bits, 3 clusters
0xc641 1 X.....X..XX...XX, 6 bits, 3 clusters
0xc643 1 XX....X..XX...XX, 7 bits, 3 clusters
0xc644 1 ..X...X..XX...XX, 6 bits, 4 clusters
0xc647 1 XXX...X..XX...XX, 8 bits, 3 clusters
0xc648 1 ...X..X..XX...XX, 6 bits, 4 clusters
0xc649 1 X..X..X..XX...XX, 7 bits, 4 clusters
0xc64c 1 ..XX..X..XX...XX, 7 bits, 4 clusters
0xc64f 1 XXXX..X..XX...XX, 9 bits, 3 clusters
0xc660 1 .....XX..XX...XX, 6 bits, 3 clusters
0xc661 1 X....XX..XX...XX, 7 bits, 3 clusters
0xc663 1 XX...XX..XX...XX, 8 bits, 3 clusters
0xc664 1 ..X..XX..XX...XX, 7 bits, 4 clusters
0xc667 1 XXX..XX..XX...XX, 9 bits, 3 clusters
0xc670 1 ....XXX..XX...XX, 7 bits, 3 clusters
0xc671 1 X...XXX..XX...XX, 8 bits, 3 clusters
0xc673 1 XX..XXX..XX...XX, 9 bits, 3 clusters
0xc678 1 ...XXXX..XX...XX, 8 bits, 3 clusters
0xc679 1 X..XXXX..XX...XX, 9 bits, 3 clusters
0xc67c 1 ..XXXXX..XX...XX, 9 bits, 3 clusters
0xc67f 1 XXXXXXX..XX...XX, 11 bits, 2 clusters
0xc700 1 ........XXX...XX, 5 bits, 2 clusters
0xc701 1 X.......XXX...XX, 6 bits, 2 clusters
0xc703 1 XX......XXX...XX, 7 bits, 2 clusters
0xc704 1 ..X.....XXX...XX, 6 bits, 3 clusters
0xc707 1 XXX.....XXX...XX, 8 bits, 2 clusters
0xc708 1 ...X....XXX...XX, 6 bits, 3 clusters
0xc709 1 X..X....XXX...XX, 7 bits, 3 clusters
0xc70c 1 ..XX....XXX...XX, 7 bits, 3 clusters
0xc70f 1 XXXX....XXX...XX, 9 bits, 2 clusters
0xc710 1 ....X...XXX...XX, 6 bits, 3 clusters
0xc711 1 X...X...XXX...XX, 7 bits, 3 clusters
0xc713 1 XX..X...XXX...XX, 8 bits, 3 clusters
0xc718 1 ...XX...XXX...XX, 7 bits, 3 clusters
0xc719 1 X..XX...XXX...XX, 8 bits, 3 clusters
0xc71c 1 ..XXX...XXX...XX, 8 bits, 3 clusters
0xc71f 1 XXXXX...XXX...XX, 10 bits, 2 clusters
0xc720 1 .....X..XXX...XX, 6 bits, 3 clusters
0xc721 1 X....X..XXX...XX, 7 bits, 3 clusters
0xc723 1 XX...X..XXX...XX, 8 bits, 3 clusters
